Date,Energy Required (MU),Energy Met (MU),Energy +/- (MU),Genco Thermal,Genco Hydel,Genco Total,CGS and Purchases,IPPS (GAS),NCEs & Others,AP Share of TGISTS,Grand Total,Reversible Pump Consumption,Unrestricted Peak Demand (MW),Deficit/Surplus (MW)
18-Jun-21,184.79,184.79,0,43.671,7.407,51.078,29.148,7.843,98.636,-1.915,184.79,0,8236,0
19-Jun-21,186.644,186.644,0,43.439,5.426,48.865,27.685,7.789,104.294,-1.989,186.644,0,8436,0
20-Jun-21,187.759,187.759,0,41.917,5.017,46.934,27.89,7.767,107.021,-1.853,187.759,0,8493,0
21-Jun-21,198.248,198.248,0,46.475,8.195,54.67,26.028,7.88,111.662,-1.992,198.248,0,8633,0
22-Jun-21,203.296,203.296,0,45.732,7.376,53.108,26.607,7.825,117.812,-2.056,203.296,0,8575,0
23-Jun-21,197.393,197.243,-0.15,53.898,5.856,59.754,30.374,7.752,101.442,-2.079,197.243,0,8192,0
24-Jun-21,189.193,189.193,0,55.668,4.766,60.434,26.474,7.861,96.495,-2.071,189.193,0,8241,0
25-Jun-21,192.276,192.213,-0.063,60.47,6.573,67.043,30.874,8.133,88.097,-1.934,192.213,0,8717,0
26-Jun-21,195.282,195.282,0,64.359,5.958,70.317,37.645,7.616,81.729,-2.025,195.282,0,8280,0
27-Jun-21,177.235,177.235,0,62.587,6.675,69.262,38.008,7.635,64.197,-1.867,177.235,0,7896,0
28-Jun-21,179.624,179.624,0,66.091,7.041,73.132,40.91,7.011,60.6,-2.029,179.624,0,7600,0
29-Jun-21,195.254,195.254,0,70.553,7.286,77.839,44.239,6.535,68.761,-2.12,195.254,0,8165,0
30-Jun-21,199.25,199.25,0,75.534,5.818,81.352,43.357,6.53,70.275,-2.264,199.25,0,8644,0
01-Jul-21,191.109,191.109,0,82.117,6.806,88.923,39.668,6.298,58.726,-2.506,191.109,0,8214,0
02-Jul-21,179.588,179.588,0,77.463,6.212,83.675,39.102,7.25,52.31,-2.749,179.588,0,7616,0
03-Jul-21,175.877,175.877,0,76.743,8.214,84.957,37.51,7.769,48.537,-2.896,175.877,0,7799,0
04-Jul-21,172.499,172.499,0,76.326,5.394,81.72,38.133,7.643,47.821,-2.818,172.499,0,7446,0
05-Jul-21,172.286,172.286,0,72.976,7.155,80.131,35.482,7.315,51.417,-2.059,172.286,0,7802,0
06-Jul-21,183.705,179.44,-4.265,74.535,4.801,79.336,43.647,5.527,53.622,-2.692,179.44,0,7905,0
07-Jul-21,182.438,182.438,0,75.349,6.33,81.679,39.516,7.046,56.457,-2.26,182.438,0,7814,0
08-Jul-21,174.211,174.211,0,77.011,8.106,85.117,38.148,7.21,46.171,-2.435,174.211,0,7870,0
09-Jul-21,170.263,170.263,0,75.219,7.194,82.413,35.622,7.116,47.628,-2.516,170.263,0,7746,0
10-Jul-21,166.147,166.147,0,68.653,5.329,73.982,29.452,7.153,58.114,-2.554,166.147,0,5804,0
11-Jul-21,160.768,160.768,0,68.853,3.176,72.029,22.561,7.186,61.441,-2.449,160.768,0,7187,0
12-Jul-21,163.68,163.68,0,71.09,3.941,75.031,24.914,7.119,60.814,-4.198,163.68,0,7574,0
13-Jul-21,164.361,164.361,0,70.569,6.901,77.47,25.446,7.093,58.571,-4.219,164.361,0,7520,0
14-Jul-21,159.522,159.522,0,61.474,5.281,66.755,24.521,7.17,63.41,-2.334,159.522,0,7461,0
15-Jul-21,154.06,154.06,0,61.006,6.511,67.517,24.631,7.225,57.031,-2.344,154.06,0,7589,0
16-Jul-21,160.034,160.034,0,65.743,6.03,71.773,29.053,7.245,54.504,-2.541,160.034,0,7661,0
17-Jul-21,162.907,162.907,0,68.897,5.853,74.75,34.264,6.168,50.65,-2.925,162.907,0,7728,0
18-Jul-21,157.832,157.832,0,61.839,5.669,67.508,24.277,5.589,62.8,-2.342,157.832,0,7247,0
19-Jul-21,161.689,161.689,0,60.415,4.381,64.796,22.346,6.282,70.073,-1.808,161.689,0,7683,0
20-Jul-21,163.937,163.937,0,59.863,3.882,63.745,23.28,6.482,72.141,-1.711,163.937,0,7432,0
21-Jul-21,156.614,156.614,0,58.173,4.724,62.897,21.721,6.127,67.581,-1.712,156.614,0,7158,0
22-Jul-21,141.906,141.906,0,61.863,3.281,65.144,19.616,6.334,52.645,-1.833,141.906,0,6790,0
23-Jul-21,148.515,148.515,0,57.07,4.64,61.71,19.131,6.101,63.214,-1.641,148.515,0,6219,0
24-Jul-21,159.773,159.773,0,57.247,4.3,61.547,21.496,6.016,72.856,-2.142,159.773,0,7569,0
25-Jul-21,168.862,168.862,0,58.928,4.862,63.79,23.124,6.186,77.245,-1.483,168.862,0,7687,0
26-Jul-21,175.768,175.768,0,59.17,7.281,66.451,24.107,5.775,81.107,-1.672,175.768,0,8145,0
27-Jul-21,186.702,186.702,0,60.511,7.455,67.966,25.815,5.841,88.817,-1.737,186.702,0,8177,0
28-Jul-21,192.372,192.372,0,61.548,24.458,86.006,20.874,5.882,81.363,-1.753,192.372,0,8450,0
29-Jul-21,194.669,194.669,0,58.356,22.526,80.882,22.271,5.811,87.383,-1.678,194.669,0,8242,0
30-Jul-21,196.297,196.297,0,58.758,21.914,80.672,23.66,5.777,87.921,-1.733,196.297,0,8375,0
31-Jul-21,196.598,196.598,0,60.07,23.292,83.362,25.452,5.857,83.657,-1.73,196.598,0,8451,0
01-Aug-21,194.365,194.365,0,57.863,21.569,79.432,23.802,6.698,85.813,-1.38,194.365,0,8850,0
02-Aug-21,205.86,205.86,0,59.451,21.513,80.964,26.558,5.187,94.68,-1.529,205.86,0,9467,0
03-Aug-21,209.53,209.53,0,61.83,21.793,83.623,27.874,5.836,93.668,-1.471,209.53,0,9684,0
04-Aug-21,213.805,213.805,0,61.221,22.786,84.007,27.972,5.594,97.681,-1.449,213.805,0,9920,0
05-Aug-21,216.414,216.414,0,65.973,23.464,89.437,30.124,5.793,92.596,-1.536,216.414,0,10120,0
06-Aug-21,216.551,216.551,0,67.384,23.82,91.204,32.86,5.767,88.272,-1.552,216.551,0,10028,0
07-Aug-21,219.126,219.126,0,69.789,25.008,94.797,34.873,5.651,85.436,-1.631,219.126,0,10212,0
08-Aug-21,214.649,214.649,0,69.215,23.804,93.019,36.896,5.596,80.798,-1.66,214.649,0,9965,0
09-Aug-21,216.895,216.895,0,68.172,22.422,90.594,34.735,6.045,87.236,-1.715,216.895,0,9137,0
10-Aug-21,201.205,201.205,0,65.283,23.604,88.887,31.584,5.666,76.726,-1.658,201.205,0,8814,0
11-Aug-21,206.138,206.138,0,57.501,25.929,83.43,34.113,5.585,84.616,-1.606,206.138,0,9186,0
12-Aug-21,212.175,212.175,0,57.638,23.402,81.04,32.435,6.178,95.357,-2.835,212.175,0,9800,0
13-Aug-21,204.334,204.334,0,57.64,22.954,80.594,34.25,7.045,84.674,-2.229,204.334,0,9354,0
14-Aug-21,194.17,194.17,0,56.284,18.607,74.891,31.743,7.461,82.057,-1.982,194.17,0,9044,0
15-Aug-21,187.23,187.23,0,54.338,22.868,77.206,34.137,7.805,69.739,-1.657,187.23,0,8772,0
16-Aug-21,185.127,185.127,0,48.013,21.732,69.745,39.346,6.411,71.525,-1.9,185.127,0,8032,0
17-Aug-21,180.747,180.074,-0.673,54.076,8.343,62.419,40.912,6.684,72.155,-2.096,180.074,0,7826,0
18-Aug-21,188.635,188.635,0,51.589,6.934,58.523,32.279,6.138,93.883,-2.188,188.635,0,8186,0
19-Aug-21,195.48,195.48,0,56.299,9.059,65.358,33.356,6.732,92.2,-2.166,195.48,0,8345,0
20-Aug-21,195.818,195.818,0,60.201,8.584,68.785,39.181,6.748,83.042,-1.938,195.818,0,8766,0
21-Aug-21,187.833,187.833,0,56.366,7.407,63.773,35.869,6.826,84.047,-2.682,187.833,0,8953,0
22-Aug-21,182.362,182.362,0,54.821,8.27,63.091,35.843,7.016,78.17,-1.758,182.362,0,8235,0
23-Aug-21,189.102,189.102,0,54.358,8.143,62.501,35.655,4.358,88.447,-1.859,189.102,0,8352,0
24-Aug-21,196.352,196.352,0,51.002,10.001,61.003,36.482,5.257,95.21,-1.6,196.352,0,8641,0
25-Aug-21,194,194,0,48.436,8.309,56.745,33.161,5.776,100.407,-2.089,194,0,8471,0
26-Aug-21,191.047,191.047,0,55.546,8.662,64.208,32.631,5.384,91.927,-3.103,191.047,0,8503,0
27-Aug-21,191.653,191.653,0,58.824,7.285,66.109,31.678,5.476,91.742,-3.352,191.653,0,8570,0
28-Aug-21,177.747,172.355,-5.392,59.871,8.028,67.899,39.368,5.593,61.736,-2.241,172.355,0,7309,0
29-Aug-21,171.842,171.842,0,54.395,6.395,60.79,30.94,7.285,74.903,-2.076,171.842,0,7637,0
30-Aug-21,173.301,173.301,0,50.423,7.773,58.196,31.526,7.712,78.055,-2.188,173.301,0,7815,0
31-Aug-21,178.18,178.18,0,53.232,7.48,60.712,33.458,7.623,77.979,-1.592,178.18,0,8093,0
01-Sep-21,181.449,181.449,0,55.143,6.625,61.768,32.23,6.975,82.098,-1.622,181.449,0,8128,0
02-Sep-21,179.98,179.98,0,61.319,8.854,70.173,32.865,7.038,71.384,-1.48,179.98,0,8183,0
03-Sep-21,177.12,177.12,0,58.113,7.731,65.844,37.78,6.568,68.457,-1.529,177.12,0,8131,0
04-Sep-21,178.585,178.585,0,55.86,6.857,62.717,29.604,7.135,80.614,-1.485,178.585,0,8169,0
05-Sep-21,172.05,172.05,0,52.054,6.012,58.066,29.563,6.303,79.303,-1.185,172.05,0,7592,0
06-Sep-21,165.625,165.625,0,50.199,7.831,58.03,26.447,6.57,76.074,-1.496,165.625,0,7668,0
07-Sep-21,168.725,168.725,0,45.448,9.303,54.751,24.935,6.47,84.269,-1.7,168.725,0,7914,0
08-Sep-21,176.778,176.778,0,46.338,9.283,55.621,31.706,6.293,84.483,-1.325,176.778,0,8173,0
09-Sep-21,186.519,186.519,0,49.377,9.03,58.407,31.829,5.616,92.226,-1.559,186.519,0,8286,0
10-Sep-21,186.586,186.586,0,45.887,6.816,52.703,26.334,6.098,103.053,-1.602,186.586,0,8793,0
11-Sep-21,183.608,183.608,0,49.545,9.178,58.723,32.901,7.119,86.149,-1.284,183.608,0,8335,0
12-Sep-21,187.64,187.64,0,48.68,8.703,57.383,31.936,5.487,94.052,-1.218,187.64,0,8637,0
13-Sep-21,194.055,194.055,0,50.09,9.601,59.691,32.108,6.378,97.172,-1.294,194.055,0,8914,0
14-Sep-21,198.789,198.789,0,49.448,15.456,64.904,32.744,6.057,96.413,-1.329,198.789,0,8998,0
15-Sep-21,205.149,205.149,0,57.273,23.568,80.841,38.009,6.25,81.342,-1.293,205.149,0,9535,0
16-Sep-21,211.795,211.795,0,56.198,21.967,78.165,36.756,6.031,92.128,-1.285,211.795,0,9814,0
17-Sep-21,212.37,212.37,0,57.624,21.527,79.151,34.786,3.878,95.923,-1.368,212.37,0,9917,0
18-Sep-21,210.901,210.901,0,56.547,21.845,78.392,34.701,4.212,95.05,-1.454,210.901,0,10066,0
19-Sep-21,204.992,204.992,0,60.021,21.834,81.855,33.146,6.297,84.895,-1.201,204.992,0,9682,0
20-Sep-21,201.816,201.816,0,45.982,20.109,66.091,33.441,6.596,97.43,-1.742,201.816,0,9594,0
21-Sep-21,205.745,205.745,0,51.9,19.971,71.871,32.33,6.112,97.12,-1.688,205.745,0,9335,0
22-Sep-21,197.145,197.145,0,50.072,23.767,73.839,33.612,6.896,84.388,-1.59,197.145,0,8900,0
23-Sep-21,198.593,198.593,0,49.629,22.479,72.108,31.255,6.859,90.229,-1.858,198.593,0,8975,0
24-Sep-21,196.755,194.316,-2.439,49.106,24.704,73.81,32.646,7.066,82.705,-1.911,194.316,0,8803,0
25-Sep-21,194.623,194.623,0,49.273,22.016,71.289,31.343,6.205,87.546,-1.76,194.623,0,8856,0
26-Sep-21,182.787,182.787,0,47.975,22.229,70.204,25.466,6.658,82.368,-1.909,182.787,0,8295,0
27-Sep-21,164.348,164.348,0,49.331,14.18,63.511,20.687,6.122,76.014,-1.986,164.348,0,7525,0
28-Sep-21,181.967,181.967,0,47.693,21.454,69.147,28.608,6.422,80.051,-2.261,181.967,0,8074,0
29-Sep-21,187.749,187.749,0,49.135,23.011,72.146,31.963,6.528,78.408,-1.296,187.749,0,8265,0
30-Sep-21,189.445,188.623,-0.822,53.725,24.621,78.346,32.904,6.756,72.085,-1.468,188.623,0,8420,0
01-Oct-21,189.609,189.609,0,54.522,24.003,78.525,31.192,4.787,77.761,-2.656,189.609,0,8445,0
02-Oct-21,188.136,188.136,0,54.888,23.067,77.955,37.033,4.363,70.425,-1.64,188.136,0,8155,0
03-Oct-21,191.059,191.059,0,55.15,24.049,79.199,29.217,4.932,79.235,-1.524,191.059,0,8295,0
04-Oct-21,197.942,197.942,0,51.312,23.734,75.046,35.215,4.968,84.571,-1.858,197.942,0,8578,0
05-Oct-21,195.654,195.654,0,47.768,23.678,71.446,33.575,4.775,88.012,-2.154,195.654,0,8845,0
06-Oct-21,182.785,182.785,0,44.864,20.102,64.966,34.523,4.609,81.491,-2.804,182.785,0,8041,0
07-Oct-21,182.204,180.908,-1.296,46.876,23.96,70.836,33.143,4.507,75.077,-2.655,180.908,0,7822,0
08-Oct-21,182.879,180.189,-2.69,48.347,25.019,73.366,34.41,4.765,70.287,-2.639,180.189,0,8260,0
09-Oct-21,176.058,175.157,-0.901,45.432,21.834,67.266,35.485,4.887,70.552,-3.033,175.157,0,7990,0
10-Oct-21,176.61,176.61,0,46.139,23.076,69.215,38.532,4.921,68.495,-4.553,176.61,0,7887,0
11-Oct-21,183.894,182.613,-1.281,49.796,26.467,76.263,40.443,4.909,63.889,-2.891,182.613,0,7940,0
12-Oct-21,186.138,185.374,-0.764,49.057,24.073,73.13,43.27,4.731,67.049,-2.806,185.374,0,7844,0
13-Oct-21,187.354,184.014,-3.34,48.471,26.427,74.898,36.252,4.685,70.455,-2.276,184.014,0,8077,0
14-Oct-21,191.877,191.12,-0.757,49.948,23.868,73.816,40.84,4.515,74.419,-2.47,191.12,0,8200,0
15-Oct-21,185.529,185.529,0,54.146,21.176,75.322,28.849,4.459,78.252,-1.353,185.529,0,8490,0
16-Oct-21,182.026,182.026,0,61.16,25.146,86.306,31.679,4.601,60.617,-1.177,182.026,0,7980,0
17-Oct-21,183.237,183.237,0,63.567,23.826,87.393,37.307,4.541,55.125,-1.129,183.237,0,8103,0
18-Oct-21,191.894,191.894,0,70.749,22.671,93.42,28.719,4.547,66.271,-1.063,191.894,0,8489,0
19-Oct-21,202.311,202.311,0,70.401,25.646,96.047,32.302,4.549,70.524,-1.111,202.311,0,8720,0
20-Oct-21,201.652,201.652,0,69.562,24.096,93.658,34.298,4.56,70.864,-1.728,201.652,0,8932,0
21-Oct-21,198.723,198.723,0,60.949,23.335,84.284,33.033,4.557,78.028,-1.179,198.723,0,8659,0
22-Oct-21,199.248,199.248,0,55.691,23.362,79.053,32.641,4.794,84.004,-1.244,199.248,0,8780,0
23-Oct-21,197.801,197.801,0,53.071,22.971,76.042,33.656,5.158,84.142,-1.197,197.801,0,8827,0
24-Oct-21,182.71,182.71,0,68.367,20.541,88.908,29.243,4.565,61.043,-1.049,182.71,0,7981,0
25-Oct-21,187.497,187.497,0,69.105,20.252,89.357,35.028,4.657,59.483,-1.028,187.497,0,8165,0
26-Oct-21,190.234,190.234,0,64.42,23.462,87.882,39.14,4.663,59.81,-1.261,190.234,0,8507,0
27-Oct-21,194.878,194.878,0,68.637,22.719,91.356,36.626,4.585,63.487,-1.176,194.878,0,8831,0
28-Oct-21,196.151,196.151,0,69.113,25.312,94.425,37.33,4.596,60.931,-1.131,196.151,0,8559,0
29-Oct-21,184.971,184.971,0,67.368,23.195,90.563,37.844,4.606,53.1,-1.142,184.971,0,8764,0
30-Oct-21,176.119,176.119,0,64.24,20.971,85.211,34.624,4.148,53.166,-1.03,176.119,0,8042,0
31-Oct-21,172.122,172.122,0,65.188,21.503,86.691,35.074,3.984,47.608,-1.235,172.122,0,7734,0
01-Nov-21,167.158,167.158,0,64.943,21.628,86.571,34.629,4.256,42.788,-1.086,167.158,0,7717,0
02-Nov-21,163.573,163.573,0,58.502,17.346,75.848,26.221,4.141,58.746,-1.383,163.573,0,7765,0
03-Nov-21,160.907,160.907,0,61.181,19.771,80.952,28.36,3.727,49.04,-1.172,160.907,0,7641,0
04-Nov-21,151.037,151.037,0,58.263,16.809,75.072,26.988,3.665,46.649,-1.337,151.037,0,6864,0
05-Nov-21,156.208,156.208,0,56.549,18.32,74.869,28.145,3.766,50.682,-1.254,156.208,0,7563,0
06-Nov-21,162.615,162.615,0,57.488,20.028,77.516,28.248,3.765,54.475,-1.389,162.615,0,7626,0
07-Nov-21,159.975,159.975,0,60.109,20.251,80.36,31.159,3.718,46.028,-1.29,159.975,0,7237,0
08-Nov-21,162.986,162.986,0,61.546,20.059,81.605,29.898,3.193,49.686,-1.396,162.986,0,7554,0
09-Nov-21,166.005,166.005,0,68.133,18.864,86.997,27.825,3.622,49.255,-1.694,166.005,0,7645,0
10-Nov-21,168.607,168.607,0,80.845,19.176,100.021,30.358,3.561,36.113,-1.446,168.607,0,7624,0
11-Nov-21,153.563,153.563,0,73.752,16.046,89.798,22.543,3.509,39.75,-2.037,153.563,0,7146,0
12-Nov-21,150.872,150.872,0,62.954,17.346,80.3,19.907,3.299,48.76,-1.394,150.872,0,7323,0
13-Nov-21,151.693,151.693,0,66.401,18.649,85.05,26.46,3.349,40.464,-3.63,151.693,0,7794,0
14-Nov-21,152.052,152.052,0,69.304,8.651,77.955,32.044,3.395,40.237,-1.579,152.052,0,7341,0
15-Nov-21,156.769,156.769,0,62.28,7.589,69.869,26.65,3.445,57.841,-1.036,156.769,0,7723,0
16-Nov-21,156.749,156.749,0,63.065,7.534,70.599,30.196,3.376,54.087,-1.509,156.749,0,7695,0
17-Nov-21,155.024,155.024,0,61.953,9.759,71.712,27.526,3.314,53.935,-1.463,155.024,0,7574,0
18-Nov-21,148.907,148.907,0,54.358,12.52,66.878,28.798,3.485,51.274,-1.528,148.907,0,7183,0
19-Nov-21,141.222,141.222,0,45.462,4.283,49.745,17.946,3.267,73.99,-3.726,141.222,0,7108,0
20-Nov-21,142.975,142.975,0,52.263,8.679,60.942,30.691,3.344,49.041,-1.043,142.975,0,7218,0
21-Nov-21,140.158,140.158,0,60.658,6.723,67.381,26.952,3.486,43.403,-1.064,140.158,0,7036,0
22-Nov-21,147.784,147.784,0,60.822,7.48,68.302,27.137,3.521,51.732,-2.908,147.784,0,7526,0
23-Nov-21,154.243,154.243,0,58.063,10.026,68.089,27.497,3.471,57.368,-2.182,154.243,0,7642,0
24-Nov-21,154.966,154.966,0,51.949,10.534,62.483,25.524,4.03,64.241,-1.312,154.966,0,7584,0
25-Nov-21,155.437,155.437,0,46.776,8.051,54.827,26.652,5.787,70.03,-1.859,155.437,0,7547,0
26-Nov-21,155.452,155.452,0,47.937,10.775,58.712,26.578,6.889,65.876,-2.603,155.452,0,7598,0
27-Nov-21,153.21,153.21,0,50.763,6.721,57.484,25.4,7.638,64.255,-1.567,153.21,0,7457,0
28-Nov-21,143.128,143.128,0,51.778,6.101,57.879,22.325,6.982,57.764,-1.822,143.128,0,6827,0
29-Nov-21,142.25,142.25,0,52.79,8.915,61.705,23.085,6.172,53.134,-1.846,142.25,0,7054,0
30-Nov-21,143.703,143.703,0,53.016,7.679,60.695,23.251,6.517,55.56,-2.32,143.703,0,7248,0
01-Dec-21,144.974,144.974,0,53.607,13.59,67.197,17.954,4.922,57.694,-2.793,144.974,0,7285,0
02-Dec-21,148.086,148.086,0,52.118,11.894,64.012,19.993,4.271,61.588,-1.778,148.086,0,7247,0
03-Dec-21,148.716,148.513,-0.203,53.175,10.826,64.001,22.731,4.841,58.613,-1.673,148.513,0,7191,0
04-Dec-21,150.157,150.157,0,52.408,10.82,63.228,26.709,4.118,57.794,-1.692,150.157,0,7318,0
05-Dec-21,152.179,152.179,0,50.787,8.435,59.222,31.249,3.645,59.168,-1.105,152.179,0,7233,0
06-Dec-21,162.468,162.468,0,52.68,8.792,61.472,34.475,3.457,64.156,-1.092,162.468,0,7706,0
07-Dec-21,165.653,165.653,0,54.978,6.648,61.626,34.799,3.581,66.813,-1.166,165.653,0,7687,0
08-Dec-21,165.617,165.617,0,54.34,5.778,60.118,31.893,3.706,72.774,-2.874,165.617,0,7552,0
09-Dec-21,160.45,160.45,0,54.342,10.213,64.555,36.116,3.759,57.352,-1.332,160.45,0,7502,0
10-Dec-21,158.9,158.9,0,40.805,6.484,47.289,28.341,3.739,81.243,-1.712,158.9,0,7444,0
11-Dec-21,157.802,157.802,0,44.539,8.654,53.193,32.799,3.687,70.993,-2.87,157.802,0,7358,0
12-Dec-21,158.182,158.182,0,44.854,7.019,51.873,36.008,3.596,67.948,-1.243,158.182,0,7095,0
13-Dec-21,162.096,162.096,0,45.382,9.073,54.455,34.261,3.508,71.723,-1.851,162.096,0,7449,0
14-Dec-21,164.72,164.72,0,54.944,9.821,64.765,36.828,3.541,60.728,-1.142,164.72,0,7604,0
15-Dec-21,166.913,166.913,0,55.05,9.284,64.334,38.162,3.658,61.913,-1.154,166.913,0,7644,0
16-Dec-21,166.863,166.863,0,57.415,6.067,63.482,34.794,3.768,66.079,-1.26,166.863,0,7855,0
17-Dec-21,166.168,166.168,0,53.665,8.843,62.508,36.53,3.809,64.621,-1.3,166.168,0,7973,0
18-Dec-21,163.312,163.312,0,52.757,5.805,58.562,35.593,3.794,66.617,-1.254,163.312,0,7817,0
19-Dec-21,160.354,160.354,0,53.889,7.011,60.9,35.278,3.622,61.745,-1.191,160.354,0,7172,0
20-Dec-21,165.721,165.721,0,57.689,8.551,66.24,36.736,3.688,60.702,-1.645,165.721,0,7923,0
21-Dec-21,167.296,167.296,0,59.153,9.37,68.523,39.27,3.913,57.16,-1.57,167.296,0,7935,0
22-Dec-21,169.091,169.091,0,59.317,9.749,69.066,39.051,3.752,58.65,-1.428,169.091,0,8179,0
23-Dec-21,170.106,170.106,0,63.451,9.503,72.954,36.28,3.763,58.53,-1.421,170.106,0,8196,0
24-Dec-21,172.432,172.432,0,61.033,7.019,68.052,39.604,3.664,62.799,-1.687,172.432,0,8146,0
25-Dec-21,171.008,171.008,0,59.662,7.392,67.054,38.825,3.603,63.337,-1.811,171.008,0,7851,0
26-Dec-21,167.438,167.438,0,60.345,3.832,64.177,41.127,3.669,59.83,-1.365,167.438,0,7681,0
27-Dec-21,174.988,174.988,0,59.231,6.716,65.947,39.341,3.559,67.543,-1.402,174.988,0,8115,0
28-Dec-21,178.52,178.52,0,58.557,8.756,67.313,37.768,4.027,71.163,-1.751,178.52,0,8472,0
29-Dec-21,179,179,0,57.981,5.878,63.859,37.51,3.832,75.255,-1.456,179,0,8598,0
30-Dec-21,174.629,174.629,0,55.741,5.097,60.838,36.296,3.935,75,-1.44,174.629,0,8434,0
31-Dec-21,175.173,175.173,0,56.497,10.642,67.139,41.291,4.786,63.851,-1.894,175.173,0,8708,0
01-Jan-22,170.279,170.279,0,61.035,6.841,67.876,38.351,4.098,61.68,-1.726,170.279,0,8155,0
02-Jan-22,169.337,169.337,0,63.986,4.084,68.07,34.719,3.652,64.116,-1.22,169.337,0,7644,0
03-Jan-22,176.248,176.248,0,66.36,7.997,74.357,37.75,3.835,61.756,-1.45,176.248,0,8461,0
04-Jan-22,177.042,177.042,0,68.429,5.235,73.664,36.507,3.666,64.901,-1.696,177.042,0,8533,0
05-Jan-22,179.004,179.004,0,68.318,6.925,75.243,38.15,3.699,63.27,-1.358,179.004,0,8676,0
06-Jan-22,182.527,182.527,0,57.394,7.084,64.478,40.483,3.572,75.3,-1.306,182.527,0,8812,0
07-Jan-22,182.842,182.842,0,62.745,5.603,68.348,38.305,3.518,73.914,-1.243,182.842,0,8971,0
08-Jan-22,180.854,180.854,0,68.041,7.029,75.07,37.957,3.544,65.667,-1.384,180.854,0,8854,0
09-Jan-22,181.62,181.62,0,63.328,6.519,69.847,37.995,3.645,71.395,-1.262,181.62,0,8474,0
10-Jan-22,185.732,185.732,0,65.092,8.216,73.308,36.844,3.776,73.246,-1.442,185.732,0,8734,0
11-Jan-22,188.469,188.469,0,66.391,8.568,74.959,37.723,3.835,73.225,-1.273,188.469,0,8719,0
12-Jan-22,186.936,186.936,0,61.395,9.692,71.087,43.353,3.693,70.028,-1.225,186.936,0,8534,0
13-Jan-22,175.402,175.402,0,58.454,6.236,64.69,40.491,3.65,67.957,-1.386,175.402,0,8300,0
14-Jan-22,166.179,166.179,0,64.624,8.02,72.644,41.462,3.665,49.762,-1.354,166.179,0,7949,0
15-Jan-22,157.263,157.263,0,63.871,6.941,70.812,40.387,3.767,43.768,-1.471,157.263,0,7686,0
16-Jan-22,152.366,152.366,0,60.055,4.977,65.032,33.359,3.842,52.082,-1.949,152.366,0,7005,0
17-Jan-22,163.611,163.611,0,64.729,9.58,74.309,35.749,3.858,54.747,-5.052,163.611,0,7554,0
18-Jan-22,171.292,171.292,0,70.757,9.188,79.945,43.688,3.788,47.073,-3.202,171.292,0,7832,0
19-Jan-22,174.549,174.549,0,68.106,11.259,79.365,48.836,3.708,46.112,-3.472,174.549,0,7872,0
20-Jan-22,178.488,176.452,-2.036,67.748,11.204,78.952,50.175,3.721,47.077,-3.473,176.452,0,7528,0
21-Jan-22,182.704,182.485,-0.219,68.089,7.916,76.005,44.059,3.842,60.48,-1.901,182.485,0,8761,0
22-Jan-22,187.529,187.529,0,70.014,8.55,78.564,40.247,3.849,66.403,-1.534,187.529,0,9185,0
23-Jan-22,186.397,186.397,0,69.458,7.361,76.819,39.578,3.886,67.702,-1.588,186.397,0,8672,0
24-Jan-22,188.296,188.296,0,68.465,10.609,79.074,41.444,3.703,65.428,-1.353,188.296,0,8884,0
25-Jan-22,189.602,189.602,0,73.314,10.21,83.524,44.768,3.716,58.778,-1.184,189.602,0,9067,0
26-Jan-22,185.1,185.1,0,73.846,7.428,81.274,41.896,3.614,59.587,-1.271,185.1,0,8782,0
27-Jan-22,184.012,184.012,0,72.337,6.218,78.555,40.259,3.743,62.724,-1.269,184.012,0,8932,0
28-Jan-22,186.266,186.266,0,72.93,6.857,79.787,34.667,4.214,68.907,-1.309,186.266,0,8650,0
29-Jan-22,186.524,186.524,0,75.991,12.356,88.347,38.029,3.873,57.578,-1.303,186.524,0,8819,0
30-Jan-22,183.754,183.754,0,63.094,9.642,72.736,46.098,3.72,62.579,-1.379,183.754,0,8630,0
31-Jan-22,187.793,187.793,0,67.453,11.586,79.039,40.005,3.884,66.336,-1.471,187.793,0,8653,0
01-Feb-22,190.455,190.455,0,81.556,12.316,93.872,37.465,4.146,56.58,-1.608,190.455,0,10095,0
02-Feb-22,193.296,193.296,0,79.737,11.215,90.952,38.514,4.291,61.169,-1.63,193.296,0,9733,0
03-Feb-22,170.542,170.542,0,71.642,13.094,84.736,42.361,3.659,41.348,-1.562,170.542,0,7575,0
04-Feb-22,171.694,171.694,0,55.681,9.692,65.373,47.976,15.186,44.689,-1.53,171.694,0,7659,0
05-Feb-22,193.612,193.612,0,56.673,6.787,63.46,45.214,26.052,60.31,-1.424,193.612,0,10896,0
06-Feb-22,199.216,199.216,0,75.017,5.335,80.352,37.514,27.825,54.893,-1.368,199.216,0,11018,0
07-Feb-22,199.637,199.637,0,79.374,6.224,85.598,42.063,27.51,45.863,-1.397,199.637,0,10161,0
08-Feb-22,199.145,199.145,0,77.884,5.1,82.984,38.839,27.459,51.326,-1.463,199.145,0,9664,0
09-Feb-22,202.465,202.465,0,75.059,4.339,79.398,37.886,28.778,58.392,-1.989,202.465,0,10074,0
10-Feb-22,200.863,200.863,0,77.377,5.769,83.146,35.74,27.703,55.56,-1.286,200.863,0,9838,0
